Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_PowerPlan,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,4,803244424,1,803244424,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,5,777971433,1,777971433,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,6,812029671,1,812029671,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,7,838233355,1,838233355,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,8,846123773,1,846123773,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,9,924386227,1,924386227,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,10,946348519,1,946348519,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,11,843115204,1,843115204,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,12,690308284,1,690308284,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,13,706571429,1,706571429,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,14,679128755,1,679128755,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,15,707541071,1,707541071,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,16,694363733,1,694363733,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,17,694184870,1,694184870,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,18,708185222,1,708185222,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,19,716532962,1,716532962,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,20,655711912,1,655711912,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,21,631785920,1,631785920,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,22,656518338,1,656518338,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,23,631612257,1,631612257,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,24,629109595,1,629109595,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,25,638939503,1,638939503,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,26,640244396,1,640244396,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,27,641193501,1,641193501,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,28,636357266,1,636357266,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,29,627650045,1,627650045,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,30,629535723,1,629535723,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,31,639272161,1,639272161,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,32,634426801,1,634426801,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,33,649318551,1,649318551,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,34,640692486,1,640692486,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,35,724058846,1,724058846,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,36,659237320,1,659237320,0,0,0,8952
